Date,Adj Close,Close,High,Low,Open,Volume
2010-03-17,6.735745906829834,8.00428581237793,8.087499618530273,7.973928928375244,8.032142639160156,450956800
2010-03-18,6.751673698425293,8.023214340209961,8.035714149475098,7.950356960296631,8.003570556640625,342109600
2010-03-19,6.679542541503906,7.9375,8.044285774230957,7.901071071624756,8.028214454650879,559445600
2010-03-22,6.754678249359131,8.026785850524902,8.071429252624512,7.862500190734863,7.873929023742676,456419600
2010-03-23,6.863173484802246,8.15571403503418,8.170714378356934,8.003570556640625,8.058570861816406,602431200
2010-03-24,6.893529891967773,8.19178581237793,8.221428871154785,8.125356674194336,8.130000114440918,597780400
2010-03-25,6.8117804527282715,8.094642639160156,8.248929023742676,8.08035659790039,8.247142791748047,542284400
2010-03-26,6.939513683319092,8.246429443359375,8.283928871154785,8.162500381469727,8.176786422729492,640875200
2010-03-29,6.984290599822998,8.299642562866211,8.352499961853027,8.272143363952637,8.321429252624512,540744400
2010-03-30,7.0882792472839355,8.423213958740234,8.481429100036621,8.366070747375488,8.449999809265137,527310000
2010-03-31,7.062734127044678,8.39285659790039,8.450357437133789,8.373571395874023,8.410357475280762,430659600
2010-04-01,7.091884136199951,8.427499771118164,8.526070594787598,8.3125,8.478928565979004,603145200
2010-04-05,7.167619705200195,8.517499923706055,8.518214225769043,8.384642601013184,8.392143249511719,684507600
2010-04-06,7.199180603027344,8.555000305175781,8.579999923706055,8.464285850524902,8.507143020629883,447017200
2010-04-07,7.231036186218262,8.592857360839844,8.640000343322754,8.523571014404297,8.555356979370117,628502000
2010-04-08,7.211503982543945,8.569643020629883,8.626428604125977,8.501428604125977,8.587142944335938,572989200
2010-04-09,7.266801357269287,8.635356903076172,8.63892936706543,8.587857246398926,8.6225004196167,334182800
2010-04-12,7.28183126449585,8.653214454650879,8.681071281433105,8.63607120513916,8.649999618530273,333026400
2010-04-13,7.286034107208252,8.65821361541748,8.671428680419922,8.61107063293457,8.637857437133789,306210800
2010-04-14,7.3840131759643555,8.774642944335938,8.778928756713867,8.71678638458252,8.760000228881836,404076400
2010-04-15,7.481088161468506,8.890000343322754,8.893928527832031,8.768214225769043,8.777856826782227,376784800
2010-04-16,7.435404300689697,8.835714340209961,8.96928596496582,8.733928680419922,8.8774995803833,750545600
2010-04-19,7.425487995147705,8.823928833007812,8.853214263916016,8.634642601013184,8.822500228881836,566924400
2010-04-20,7.350956439971924,8.735357284545898,8.901785850524902,8.677143096923828,8.876428604125977,738326400
2010-04-21,7.790647506713867,9.257857322692871,9.29464340209961,9.133213996887207,9.242856979370117,982391200
2010-04-22,8.008543014526367,9.516785621643066,9.526785850524902,9.149999618530273,9.222857475280762,793424800
2010-04-23,8.139575004577637,9.672499656677246,9.72071361541748,9.535714149475098,9.571070671081543,796955600
2010-04-26,8.099602699279785,9.625,9.730713844299316,9.578213691711426,9.710000038146973,479068800
2010-04-27,7.875399589538574,9.35857105255127,9.565713882446289,9.304286003112793,9.545356750488281,709343600
2010-04-28,7.8621745109558105,9.342857360839844,9.428570747375488,9.157500267028809,9.401785850524902,758402400
2010-04-29,8.07375717163086,9.59428596496582,9.64285659790039,9.357500076293945,9.393570899963379,558840800
2010-04-30,7.846848964691162,9.3246431350708,9.663213729858398,9.321429252624512,9.618213653564453,542463600
2010-05-03,8.004932403564453,9.512499809265137,9.567143440246582,9.388570785522461,9.422857284545898,454342000
2010-05-04,7.774416923522949,9.238571166992188,9.403214454650879,9.16964340209961,9.38892936706543,723819600
2010-05-05,7.693570613861084,9.142499923706055,9.21928596496582,8.883213996887207,9.036786079406738,883103200
2010-05-06,7.400844097137451,8.79464340209961,9.223214149475098,7.1160712242126465,9.065357208251953,1285860800
2010-05-07,7.0885820388793945,8.42357063293457,8.806071281433105,8.043213844299316,8.70392894744873,1676018400
2010-05-10,7.633464813232422,9.071070671081543,9.094642639160156,8.876070976257324,8.9375,984306400
2010-05-11,7.709499835968018,9.161429405212402,9.28178596496582,8.946429252624512,8.994285583496094,848906800
2010-05-12,7.876899719238281,9.360357284545898,9.397500038146973,9.239286422729492,9.258570671081543,654379600
2010-05-13,7.764796257019043,9.227143287658691,9.464285850524902,9.157142639160156,9.400713920593262,599712400
2010-05-14,7.628354549407959,9.0649995803833,9.15999984741211,8.910714149475098,9.1128568649292,759362800
2010-05-17,7.640376091003418,9.079285621643066,9.149286270141602,8.846785545349121,9.096428871154785,762834800
2010-05-18,7.58447265625,9.012857437133789,9.233928680419922,8.937856674194336,9.177857398986816,782678400
2010-05-19,7.463656902313232,8.869285583496094,9.032856941223145,8.744643211364746,8.910714149475098,1025726800
2010-05-20,7.145682334899902,8.491429328918457,8.708929061889648,8.436071395874023,8.638570785522461,1282915200
2010-05-21,7.28272819519043,8.65428638458252,8.73214340209961,8.262499809265137,8.3149995803833,1223891200
2010-05-24,7.416167736053467,8.812856674194336,8.960714340209961,8.795000076293945,8.831428527832031,754238800
2010-05-25,7.3698883056640625,8.757857322692871,8.812856674194336,8.470000267028809,8.548213958740234,1048006400
2010-05-26,7.336528301239014,8.71821403503418,9.004643440246582,8.70535659790039,8.931428909301758,850654000
2010-05-27,7.614229202270508,9.048213958740234,9.067500114440918,8.896785736083984,8.949999809265137,666282400
2010-05-28,7.720321178436279,9.174285888671875,9.264286041259766,9.048213958740234,9.26392936706543,815614800
2010-06-01,7.839036464691162,9.315357208251953,9.497857093811035,9.248571395874023,9.274642944335938,876472800
2010-06-02,7.932804584503174,9.426786422729492,9.45714282989502,9.297499656677246,9.447856903076172,688548000
2010-06-03,7.90785551071167,9.397143363952637,9.483928680419922,9.3003568649292,9.47071361541748,650106800
2010-06-04,7.69266939163208,9.14142894744873,9.353570938110352,9.093929290771484,9.221785545349121,758304400
2010-06-07,7.541798114776611,8.962142944335938,9.255356788635254,8.948213577270508,9.224642753601074,886942000
2010-06-08,7.493411540985107,8.904643058776855,9.064286231994629,8.773214340209961,9.044285774230957,1000770400
2010-06-09,7.309176921844482,8.685713768005371,8.996429443359375,8.660357475280762,8.981071472167969,854630000
2010-06-10,7.528872966766357,8.946785926818848,8.963570594787598,8.649999618530273,8.744285583496094,776356000
2010-06-11,7.619039058685303,9.053929328918457,9.066429138183594,8.834643363952637,8.865357398986816,545759200
2010-06-14,7.642175197601318,9.081428527832031,9.255356788635254,9.071785926818848,9.14142894744873,602960400
2010-06-15,7.804772853851318,9.274642944335938,9.280357360839844,9.125,9.130000114440918,585074000
2010-06-16,8.031983375549316,9.54464340209961,9.5625,9.30821418762207,9.324999809265137,783678000
2010-06-17,8.170829772949219,9.709643363952637,9.746429443359375,9.625,9.664285659790039,872855200
2010-06-18,8.236949920654297,9.788213729858398,9.821429252624512,9.693571090698242,9.723214149475098,784621600
2010-06-21,8.11974048614502,9.64892864227295,9.964642524719238,9.59749984741211,9.917499542236328,776490400
2010-06-22,8.230339050292969,9.780357360839844,9.856071472167969,9.696429252624512,9.720000267028809,717262000
2010-06-23,8.143783569335938,9.677499771118164,9.809286117553711,9.567856788635254,9.806428909301758,768457200
2010-06-24,8.084578514099121,9.60714340209961,9.757143020629883,9.574999809265137,9.678570747375488,714277200
2010-06-25,8.015450477600098,9.524999618530273,9.65250015258789,9.493213653564453,9.645000457763672,549942400
2010-06-28,8.063536643981934,9.58214282989502,9.633929252624512,9.447142601013184,9.53321361541748,584948000
2010-06-29,7.698984146118164,9.14892864227295,9.442500114440918,9.08214282989502,9.432856559753418,1133344800
2010-06-30,7.559529781341553,8.983214378356934,9.213213920593262,8.928929328918457,9.168213844299316,739452000
2010-07-01,7.46786642074585,8.874285697937012,9.100000381469727,8.686429023742676,9.08214282989502,1022896000
2010-07-02,7.4215803146362305,8.819286346435547,8.961786270141602,8.685713768005371,8.946070671081543,693842800
2010-07-06,7.472371578216553,8.879643440246582,9.028571128845215,8.791428565979004,8.964285850524902,615235600
2010-07-07,7.774114608764648,9.238213539123535,9.241786003112793,8.91964340209961,8.946070671081543,654556000
2010-07-08,7.756685256958008,9.217499732971191,9.389286041259766,9.103214263916016,9.374285697937012,738144400
2010-07-09,7.802666187286377,9.272143363952637,9.282142639160156,9.1128568649292,9.174642562866211,433322400
2010-07-12,7.732639312744141,9.188928604125977,9.351785659790039,9.102143287658691,9.233214378356934,562878400
2010-07-13,7.567643642425537,8.992856979370117,9.157142639160156,8.801071166992188,9.15428638458252,1190924000
2010-07-14,7.59559440612793,9.026070594787598,9.135713577270508,8.89285659790039,8.906429290771484,812047600
2010-07-15,7.557124614715576,8.98035717010498,9.177499771118164,8.83214282989502,8.865357398986816,824866000
2010-07-16,7.5105414390563965,8.925000190734863,9.106071472167969,8.871786117553711,9.042142868041992,1039858400
2010-07-19,7.380707263946533,8.770713806152344,8.924285888671875,8.557143211364746,8.924285888671875,1024478000
2010-07-20,7.570348262786865,8.996070861816406,9.032142639160156,8.571785926818848,8.675000190734863,1074950800
2010-07-21,7.640978813171387,9.079999923706055,9.469642639160156,9.071429252624512,9.467499732971191,1185671200
2010-07-22,7.784635066986084,9.250714302062988,9.285714149475098,9.118213653564453,9.20285701751709,645318800
2010-07-23,7.81228494644165,9.283571243286133,9.299285888671875,9.152856826782227,9.181785583496094,533388800
2010-07-26,7.792452812194824,9.260000228881836,9.289285659790039,9.20392894744873,9.285714149475098,420551600
2010-07-27,7.936708927154541,9.431428909301758,9.45714282989502,9.296428680419922,9.31678581237793,584771600
2010-07-28,7.842939853668213,9.319999694824219,9.499643325805664,9.29464340209961,9.416786193847656,519985200
2010-07-29,7.7572855949401855,9.21821403503418,9.380356788635254,9.146429061889648,9.311071395874023,643806800
2010-07-30,7.731439590454102,9.1875,9.274999618530273,9.103570938110352,9.13892936706543,448210000
2010-08-02,7.869687557220459,9.351785659790039,9.378213882446289,9.272143363952637,9.30142879486084,428055600
2010-08-03,7.872093200683594,9.354642868041992,9.402142524719238,9.265000343322754,9.321785926818848,417653600
2010-08-04,7.903651237487793,9.392143249511719,9.438570976257324,9.296786308288574,9.3871431350708,420375200
2010-08-05,7.865180015563965,9.346428871154785,9.399286270141602,9.305356979370117,9.34749984741211,289097200
2010-08-06,7.816791534423828,9.288928985595703,9.338929176330566,9.201070785522461,9.277856826782227,444897600
2010-08-09,7.866683483123779,9.348214149475098,9.362500190734863,9.270357131958008,9.338570594787598,303128000
2010-08-10,7.796355724334717,9.264642715454102,9.301786422729492,9.198213577270508,9.280357360839844,451920000
2010-08-11,7.519258499145508,8.935357093811035,9.131786346435547,8.921786308288574,9.121429443359375,620054400
2010-08-12,7.567343711853027,8.992500305175781,9.039285659790039,8.789999961853027,8.810357093811035,534920400
2010-08-13,7.486496448516846,8.896429061889648,8.99571418762207,8.896071434020996,8.987500190734863,354869200
2010-08-16,7.442617893218994,8.84428596496582,8.928929328918457,8.807856559753418,8.842143058776855,318430000
2010-08-17,7.572753429412842,8.998929023742676,9.093929290771484,8.899999618530273,8.931428909301758,422640400
2010-08-18,7.605811595916748,9.038213729858398,9.095356941223145,8.984999656677246,9.012857437133789,339696000
2010-08-19,7.509941101074219,8.924285888671875,9.052857398986816,8.881428718566895,9.029999732971191,426706000
2010-08-20,7.502727508544922,8.915714263916016,9.068571090698242,8.89285659790039,8.90678596496582,384230000
2010-08-23,7.387320041656494,8.778571128845215,9.0,8.758929252624512,8.992500305175781,414041600
2010-08-24,7.210902214050293,8.568928718566895,8.678570747375488,8.523214340209961,8.666786193847656,602565600
2010-08-25,7.299862384796143,8.674642562866211,8.713929176330566,8.471428871154785,8.501428604125977,596867600
2010-08-26,7.221419334411621,8.581428527832031,8.776785850524902,8.581428527832031,8.766071319580078,466505200
2010-08-27,7.261692523956299,8.62928581237793,8.664643287658691,8.412857055664062,8.633929252624512,548391200
2010-08-30,7.288140773773193,8.660714149475098,8.776785850524902,8.59571361541748,8.598570823669434,383289200
2010-08-31,7.306175708770752,8.682143211364746,8.734286308288574,8.583929061889648,8.637499809265137,420786800
2010-09-01,7.523462772369385,8.940357208251953,8.980713844299316,8.795714378356934,8.838213920593262,697037600
2010-09-02,7.578763484954834,9.006071090698242,9.006071090698242,8.8774995803833,8.973570823669434,415427600
2010-09-03,7.777122497558594,9.241786003112793,9.242142677307129,9.089285850524902,9.110357284545898,520788800
2010-09-07,7.748270034790039,9.207500457763672,9.268928527832031,9.151785850524902,9.165714263916016,342557600
2010-09-08,7.901845932006836,9.390000343322754,9.442500114440918,9.253570556640625,9.277856826782227,526551200
2010-09-09,7.9063591957092285,9.395357131958008,9.518570899963379,9.390000343322754,9.465714454650879,438575200
2010-09-10,7.916572570800781,9.407500267028809,9.446429252624512,9.335714340209961,9.399642944335938,387542400
2010-09-13,8.025672912597656,9.537142753601074,9.581428527832031,9.491429328918457,9.493571281433105,388780000
2010-09-14,8.05632209777832,9.57357120513916,9.613213539123535,9.482856750488281,9.507499694824219,408150400
2010-09-15,8.12124252319336,9.650713920593262,9.656429290771484,9.565713882446289,9.577500343322754,429368800
2010-09-16,8.31208324432373,9.8774995803833,9.881071090698242,9.625,9.651429176330566,652103200
2010-09-17,8.276023864746094,9.834643363952637,9.927143096923828,9.774286270141602,9.917499542236328,634477200
2010-09-20,8.512248992919922,10.115357398986816,10.135000228881836,9.851785659790039,9.859999656677246,658677600
2010-09-21,8.528474807739258,10.134642601013184,10.262499809265137,10.099642753601074,10.137857437133789,668074400
2010-09-22,8.648092269897461,10.276785850524902,10.28499984741211,10.086071014404297,10.096785545349121,585289600
2010-09-23,8.683255195617676,10.318571090698242,10.455714225769043,10.214285850524902,10.22607135772705,786116800
2010-09-24,8.78543758392334,10.4399995803833,10.483214378356934,10.376786231994629,10.432143211364746,649488000
2010-09-27,8.750575065612793,10.398571014404297,10.526070594787598,10.393214225769043,10.499285697937012,482834800
2010-09-28,8.621339797973633,10.244999885559082,10.420356750488281,9.821429252624512,10.420356750488281,1035042400
2010-09-29,8.636670112609863,10.263214111328125,10.350357055664062,10.214285850524902,10.258213996887207,469644000
2010-09-30,8.527875900268555,10.133929252624512,10.35714340209961,10.04464340209961,10.321429252624512,673391600
